term_str,n,tf,tfidf
lungs,2,4.1164968611711435e-05,4.841375976353531e-05
fil,2,4.1164968611711435e-05,4.841375976353531e-05
paneling,2,4.1164968611711435e-05,4.841375976353531e-05
trany,3,6.174745291756716e-05,4.8048857695810043e-05
burst,3,6.174745291756716e-05,4.8048857695810043e-05
pewter,3,6.174745291756716e-05,4.8048857695810043e-05
mounting,3,6.174745291756716e-05,4.8048857695810043e-05
relay,4,8.232993722342287e-05,4.7259958236304936e-05
viper,4,8.232993722342287e-05,4.7259958236304936e-05
recomend,8,0.00016465987444684574,4.4952355181844215e-05
captains,5,0.00010291242152927858,4.4841882223056226e-05
stained,3,6.174745291756716e-05,4.3159617433530035e-05
organizer,3,6.174745291756716e-05,4.3159617433530035e-05
label,4,8.232993722342287e-05,4.3048574274392314e-05
mg,4,8.232993722342287e-05,4.3048574274392314e-05
leaking,18,0.0003704847175054029,4.275149812981892e-05
fumes,2,4.1164968611711435e-05,4.1164968611711435e-05
pushrod,2,4.1164968611711435e-05,4.1164968611711435e-05
geez,2,4.1164968611711435e-05,4.1164968611711435e-05
contributing,2,4.1164968611711435e-05,4.1164968611711435e-05
berry,2,4.1164968611711435e-05,4.1164968611711435e-05
coupling,2,4.1164968611711435e-05,4.1164968611711435e-05
lark,2,4.1164968611711435e-05,4.1164968611711435e-05
mexican,2,4.1164968611711435e-05,4.1164968611711435e-05
rav,9,0.00018524235875270144,4.1095785665271325e-05
midnight,5,0.00010291242152927858,4.095296991582151e-05
rocker,5,0.00010291242152927858,4.095296991582151e-05
topped,5,0.00010291242152927858,4.095296991582151e-05
sl,6,0.0001234949058351343,4.0875976417588694e-05
strut,6,0.0001234949058351343,4.0875976417588694e-05
cx,10,0.00020582484305855717,4.082899120445271e-05
shifters,8,0.00016465987444684574,4.061703543750351e-05
erratic,4,8.232993722342287e-05,3.928136294903056e-05
tachometer,4,8.232993722342287e-05,3.928136294903056e-05
pedestrians,3,6.174745291756716e-05,3.902582369283147e-05
extremly,3,6.174745291756716e-05,3.902582369283147e-05
tubes,3,6.174745291756716e-05,3.902582369283147e-05
supplier,3,6.174745291756716e-05,3.902582369283147e-05
captain,6,0.0001234949058351343,3.717567096807425e-05
smoothe,2,4.1164968611711435e-05,3.6021869440843884e-05
tricoat,2,4.1164968611711435e-05,3.6021869440843884e-05
remarked,2,4.1164968611711435e-05,3.6021869440843884e-05
lexuses,2,4.1164968611711435e-05,3.6021869440843884e-05
